ThreadId	ThreadCount	Key	ResultCount	Time
1	3	152	13	122357200
1	3	74	0	5856500
1	3	7449	3	4121700
1	3	153	0	10696700
1	3	68	0	12702300
1	3	167	0	9963600
1	3	3717	0	10616400
1	3	9315	982	27878400
1	3	101	0	8501700
1	3	27	0	10235100
1	3	305	0	6282500
1	3	4701	18	5710100
1	3	506	1746	36928900
1	3	300	34	3828000
1	3	20	1213787	28544566600
1	3	2324	0	6294200
1	3	220	158	7077300
1	3	4921	0	7268400
1	3	3943	11	5609500
1	3	8651	0	7374800
1	3	13	1031830	22581381100
1	3	2923	1276	23991199
1	3	13	1031830	21491235900
1	3	2607	0	6384199
1	3	25	0	40884800
1	3	18	6532	101440100
1	3	128	0	9044001
1	3	17	6948	104077100
1	3	7094	52	4191300
1	3	4721	0	6013701
1	3	2205	205	9211699
1	3	63	0	5105501
1	3	514	193	8091799
1	3	2771	1	3219800
1	3	3960	0	4983200
1	3	125	0	5874200
1	3	192	0	5943301
1	3	16	218	8126000
1	3	165	0	6772601
1	3	2897	0	6652700
1	3	113	0	6502599
1	3	6736	0	6494300
1	3	13	1031830	21627289201
1	3	284	0	6947000
1	3	185	0	7319500
1	3	3576	0	186205400
1	3	22	3791	63756300
1	3	63	0	6348901
1	3	385	102	7518000
1	3	66	6049	93299100
1	3	438	0	6010200
1	3	23	2627	52029400
1	3	20	1213787	29900589101
1	3	365	376	14060400
1	3	816	14	3114800
1	3	199	0	5256500
1	3	933	6	4224700
1	3	168	0	5003600
1	3	64	2890	69941300
1	3	26	0	7469500
1	3	1696	133	8813500
1	3	8628	0	4696700
1	3	37	0	6835900
1	3	90	0	6046200
1	3	4709	0	9081100
1	3	2145	301	10099700
1	3	516	0	5012900
1	3	204	38	4811000
1	3	278	236	6857700
1	3	55	0	4643700
1	3	165	0	6431000
1	3	16	218	8829700
1	3	8836	0	4581600
1	3	114	0	7365500
1	3	339	13	4067900
1	3	7023	0	5096500
1	3	242	644	14183000
1	3	4953	0	5309400
1	3	1303	0	5916200
1	3	42	0	6099000
1	3	738	18	5895100
1	3	625	87	4168700
1	3	4891	0	5326900
1	3	10222	61	5483200
1	3	118	0	5098500
1	3	158	0	5917500
1	3	5550	376	11093200
1	3	2254	0	5103000
1	3	4218	533	13038500
1	3	960	174	5852000
1	3	1000	318	7825400
1	3	13	1031830	25732641700
1	3	866	1593	26197400
1	3	13	1031830	22064085300
1	3	619	0	56581500
1	3	4416	0	9902600
1	3	2904	0	8704600
1	3	88	0	10582000
1	3	59	1238	30416200
1	3	38	38	5066500
1	3	15	14342	204825500
1	3	574	56	7493800
1	3	154	0	7947700
1	3	15	14342	248377400
1	3	254	55	4169400
1	3	1480	0	4906200
1	3	19	0	6638800
1	3	4545	1	5122000
1	3	1842	0	8508700
1	3	1207	0	7270100
1	3	8154	0	6675300
1	3	891	0	5641000
1	3	44	0	9570100
1	3	13	1031830	24435210700
1	3	200	48	6329500
1	3	7289	0	7553100
1	3	5833	0	14285800
1	3	2643	0	9649700
1	3	58	2475	42876900
1	3	241	15	3826500
1	3	17	6948	103650300
1	3	31	2493	53039500
1	3	28	0	8866200
1	3	116	0	9804500
1	3	5011	0	21007800
1	3	12	1001061	24559049000
1	3	178	0	6388300
1	3	1582	6	42966500
1	3	4086	30	3275900
1	3	1011	0	5522600
1	3	1260	0	6026300
1	3	5523	1192	25424600
1	3	2621	0	5359100
1	3	75	0	7159200
1	3	507	116	6942800
1	3	6635	8	2832600
1	3	143	0	4607600
1	3	799	17	4516200
1	3	51	0	4876100
1	3	3314	0	7326100
1	3	87	7497	116173600
1	3	2128	0	6071700
1	3	9880	0	6333000
1	3	208	73	5992800
1	3	122	0	5314500
1	3	1036	12	5316600
1	3	912	17	3194900
1	3	5278	551	11634700
1	3	23	2627	41761000
1	3	157	0	5751500
1	3	12	1001061	24592402300
1	3	66	6049	86548400
1	3	1568	354	11482200
1	3	4726	616	14311300
1	3	27	0	5406500
1	3	7296	0	7303300
1	3	1224	0	9167600
1	3	4681	62	5163300
1	3	240	1258	22885800
1	3	3967	0	5267200
1	3	1758	0	8060000
1	3	139	0	5863400
1	3	7314	1	3783900
1	3	843	0	4635200
1	3	7937	0	5274000
1	3	683	245	10208400
1	3	679	21	2823700
1	3	84	0	4531100
1	3	3156	0	9398300
1	3	21	9027	148270600
1	3	1967	0	6106100
1	3	1067	0	7279200
1	3	3242	1	5096900
1	3	1749	0	4779000
1	3	3981	1249	22765800
1	3	805	19	2883100
1	3	83	0	4489100
1	3	27	0	10429300
1	3	102	8	6570100
1	3	1756	0	4472700
1	3	2789	0	6448900
1	3	7256	285	9048600
1	3	290	0	5265300
1	3	96	1	4227200
1	3	5607	9	3223500
1	3	30	0	4791700
1	3	8454	0	6271100
1	3	24	41	5854700
1	3	3331	45	3525500
1	3	358	36	3534200
1	3	1193	0	4190600
1	3	9711	0	6023000
1	3	8184	0	8925500
1	3	9778	0	5880800
1	3	48	0	6298100
1	3	360	0	7282200
1	3	863	17	4688000
1	3	9361	125	5579300
1	3	12	1001061	23965103000
1	3	12	1001061	26361306500
1	3	2265	0	11477900
1	3	79	0	11542000
1	3	6818	0	13218800
1	3	1168	637	22135700
1	3	5053	2	4551200
1	3	280	2	4947400
1	3	2523	0	7980700
1	3	2027	0	7466000
1	3	3627	13	4935900
1	3	24	41	4331800
1	3	63	0	5132500
2	3	2349	0	135819400
2	3	12	1001061	24749685400
2	3	18	6532	98972500
2	3	65	0	13541300
2	3	45	0	8838000
2	3	12	1001061	24595261600
2	3	12	1001061	21534557000
2	3	4718	0	6175000
2	3	733	0	10744500
2	3	616	51	7906200
2	3	1502	46	6286200
2	3	1148	6819	419589200
2	3	83	0	189607500
2	3	10425	72	9561500
2	3	3332	0	8528700
2	3	29	0	6360700
2	3	121	0	10535700
2	3	31	2493	289368000
2	3	28	0	6963500
2	3	288	3202	72916000
2	3	293	3574	54865900
2	3	12	1001061	23133429300
2	3	106	1	3488000
2	3	5319	0	9412700
2	3	4438	0	11507300
2	3	1597	0	9077200
2	3	1072	0	15939900
2	3	5420	0	11510400
2	3	32	1	5352700
2	3	19	0	5480400
2	3	856	0	20862100
2	3	547	0	7691600
2	3	54	0	7400000
2	3	241	15	5011400
2	3	845	44	4012700
2	3	16	218	7237100
2	3	137	0	4974700
2	3	12	1001061	18645869300
2	3	37	0	9711600
2	3	152	13	121391200
2	3	74	0	5797000
2	3	7449	3	4655300
